155	SPAR Szupermarket	47.7414	18.1185	1	315	Komárom-Esztergom	2900	Komárom	0	Igmándi út 41	+3620-823-7315	info@spar.hu	http://www.spar.hu	20	2015-03-19 13:11:57
156	SPAR Szupermarket	47.4913	18.3161	1	316	Komárom-Esztergom	2840	Oroszlány	0	Népekbarátsága utca 35	+3620-823-7316	info@spar.hu	http://www.spar.hu	0	2015-06-01 18:00:24
157	SPAR Szupermarket	47.6497	18.327	1	317	Komárom-Esztergom	2890	Tata	0	Ady Endre utca 20	+3620-823-7317	info@spar.hu	http://www.spar.hu	5	2015-03-19 13:11:57
158	SPAR Szupermarket	47.573	18.4046	1	318	Komárom-Esztergom	2800	Tatabánya II	0	Sárberki lakótelep 203/a	+3620-823-7318	info@spar.hu	http://www.spar.hu	57	2015-06-01 18:00:43
159	SPAR Szupermarket	47.5899	18.3681	1	319	Komárom-Esztergom	2800	Tatabánya VI	0	Szt. György utca 48	+3620-823-7319	info@spar.hu	http://www.spar.hu	24	2015-03-19 13:11:57
160	SPAR Szupermarket	47.7292	18.7314	1	320	Komárom-Esztergom	2510	Dorog	0	Bányász körönd -	+3620-823-7287	info@spar.hu	http://www.spar.hu	104	2015-03-19 13:11:57
161	SPAR Szupermarket	47.5617	18.4191	1	321	Komárom-Esztergom	2800	Tatabánya	0	Gál lakótelep 301	+3620-823-7321	info@spar.hu	http://www.spar.hu	24	2015-03-19 13:11:57
162	SPAR Szupermarket	47.5602	18.4117	1	322	Komárom-Esztergom	2800	Tatabánya	0	Szent Borbála út 33/1. (Ságvári Endre út 45.)	+3620-823-7492	info@spar.hu	http://www.spar.hu	291	2015-10-12 14:46:17
163	SPAR Szupermarket	47.5028	18.026	1	323	Komárom-Esztergom	2870	Kisbér	0	Kossuth utca 4/6	+3620-823-7323	info@spar.hu	http://www.spar.hu	21	2015-06-01 18:01:04
164	SPAR Szupermarket	47.7482	18.7307	1	360	Komárom-Esztergom	2500	Esztergom	0	Damjanich út 2	+3620-823-7872	info@spar.hu	http://www.spar.hu	1	2015-03-19 13:11:57
165	SPAR Szupermarket	47.7593	18.5649	1	361	Komárom-Esztergom	2536	Nyergesújfalu	0	Kossuth utca 181	+3620-823-7873	info@spar.hu	http://www.spar.hu	40	2015-03-19 13:11:57
166	SPAR Szupermarket	47.5776	18.3881	1	362	Komárom-Esztergom	2800	Tatabánya	0	Dózsa utca 28	+3620-823-7874	info@spar.hu	http://www.spar.hu	18	2015-03-19 13:11:57
167	SPAR Szupermarket	47.5845	18.3986	1	364	Komárom-Esztergom	2800	Tatabánya	0	Fő tér 10	+3620-823-7876	info@spar.hu	http://www.spar.hu	0	2015-06-01 18:01:46
168	SPAR Szupermarket	47.6451	18.3156	1	365	Komárom-Esztergom	2890	Tata	0	Május 1. út -	+3620-823-7086	info@spar.hu	http://www.spar.hu	35	2015-03-19 13:11:57
169	SPAR Szupermarket	47.5926	17.027	1	403	Győr-Moson-Sopron	9330	Kapuvár	0	Fő tér 2/2	+3620-823-7403	info@spar.hu	http://www.spar.hu	19	2015-06-01 18:02:31
170	SPAR Szupermarket	47.6777	16.5886	1	404	Győr-Moson-Sopron	9400	Sopron	0	Arany János utca 16	+3620-823-7404	info@spar.hu	http://www.spar.hu	37	2015-06-01 18:03:04
171	SPAR Szupermarket	46.578	17.4081	1	405	Somogy	8700	Marcali	0	Szigetvári utca 3	+3620-823-7405	info@spar.hu	http://www.spar.hu	45	2015-06-01 18:03:51
172	SPAR Szupermarket	47.5896	16.8904	1	406	Győr-Moson-Sopron	9443	Petőháza	0	Spar út 1	+3620-823-7493	info@spar.hu	http://www.spar.hu	122	2015-03-19 13:11:57
173	SPAR Szupermarket	47.8724	17.2685	1	407	Győr-Moson-Sopron	9200	Mosonmagyaróvár	0	Régi Vámház tér 5	+3620-823-8884	info@spar.hu	http://www.spar.hu	0	2015-03-19 13:11:57
174	SPAR Szupermarket	47.61	17.2483	1	424	Győr-Moson-Sopron	9300	Csorna	0	Erzsébet királyné utca 5	+3620-823-7424	info@spar.hu	http://www.spar.hu	19	2015-03-19 13:11:57
175	SPAR Szupermarket	47.6609	17.6357	1	460	Győr-Moson-Sopron	9024	Győr	0	Pátzay Pál utca -	+3620-823-7089	info@spar.hu	http://www.spar.hu	57	2015-03-19 13:11:57
176	SPAR Szupermarket	47.8604	17.2773	1	461	Győr-Moson-Sopron	9200	Mosonmagyaróvár	0	Aranyossziget utca 1	+3620-823-7081	info@spar.hu	http://www.spar.hu	75	2015-03-19 13:11:57
177	SPAR Szupermarket	47.6114	17.2502	1	462	Győr-Moson-Sopron	9300	Csorna	0	Mártírok tere 1	+3620-823-7079	info@spar.hu	http://www.spar.hu	20	2015-06-01 18:04:55
178	SPAR Szupermarket	47.5917	17.0378	1	463	Győr-Moson-Sopron	9330	Kapuvár	0	Győri út -	+3620-823-7710	info@spar.hu	http://www.spar.hu	72	2015-03-19 13:11:57
179	SPAR Szupermarket	47.6874	16.5856	1	464	Győr-Moson-Sopron	9400	Sopron	0	Csarnok utca 10	+3620-823-8707	info@spar.hu	http://www.spar.hu	3	2015-06-01 18:05:20
180	SPAR Szupermarket	47.6909	16.5765	1	465	Győr-Moson-Sopron	9400	Sopron	0	Kodály tér 18	+3620-823-7877	info@spar.hu	http://www.spar.hu	10	2015-03-19 13:11:57
181	SPAR Szupermarket	47.688	17.6459	1	466	Győr-Moson-Sopron	9023	Győr	0	Fehérvári út 20	+3620-823-7878	info@spar.hu	http://www.spar.hu	67	2015-03-20 10:32:56
182	SPAR Szupermarket	46.0678	18.2014	1	500	Baranya	7633	Pécs	0	Gosztonyi Gyula utca 2	+3620-823-7500	info@spar.hu	http://www.spar.hu	65	2015-03-19 13:11:57
183	SPAR Szupermarket	46.0759	18.2085	1	501	Baranya	7624	Pécs	0	Ifjúság útja 11	+3620-823-7501	info@spar.hu	http://www.spar.hu	0	2015-03-19 13:11:57
184	SPAR Szupermarket	46.0452	18.2202	1	502	Baranya	7632	Pécs	0	Éva u. 17	+3620-823-7502	info@spar.hu	http://www.spar.hu	7	2015-09-28 09:53:51
186	SPAR Szupermarket	45.851	18.2347	1	504	Baranya	7815	Harkány	0	Kossuth Lajos utca 20-21	+3620-823-7504	info@spar.hu	http://www.spar.hu	31	2015-06-02 16:02:02
187	SPAR Szupermarket	46.0769	18.213	1	505	Baranya	7624	Pécs	0	Alkotmány utca 48.	+3620-823-7505	info@spar.hu	http://www.spar.hu	12	2015-09-28 11:15:23
188	SPAR Szupermarket	45.856	18.2935	1	506	Baranya	7800	Siklós	0	Szt. István tér 9	+3620-823-7506	info@spar.hu	http://www.spar.hu	98	2015-06-01 18:07:27
189	SPAR Szupermarket	45.9911	18.6699	1	509	Baranya	7700	Mohács	0	Horváth Kázmér utca 3/5	+3620-823-7509	info@spar.hu	http://www.spar.hu	15	2015-06-01 18:07:52
190	SPAR Szupermarket	46.0673	18.1883	1	510	Baranya	7633	Pécs	0	Pollack Mihály utca 19.	+3620-823-7510	info@spar.hu	http://www.spar.hu	24	2015-09-28 11:15:44
191	SPAR Szupermarket	46.624	18.8587	1	511	Tolna	7030	Paks	0	Dózsa György utca 51-53	+3620-823-7511	info@spar.hu	http://www.spar.hu	32	2015-03-19 13:11:57
192	SPAR Szupermarket	46.03	18.2224	1	512	Baranya	7636	Pécs	0	Málom-Hegyi utca 2	+3620-823-7512	info@spar.hu	http://www.spar.hu	50	2015-03-19 13:11:57
193	SPAR Szupermarket	46.0415	18.2146	1	513	Baranya	7632	Pécs	0	Lahti út 2/1	+3620-823-7513	info@spar.hu	http://www.spar.hu	34	2015-03-19 13:11:57
194	SPAR Szupermarket	46.0474	17.7968	1	514	Baranya	7900	Szigetvár	0	Széchenyi út 11	+3620-823-7514	info@spar.hu	http://www.spar.hu	48	2015-03-19 13:11:57
195	SPAR Szupermarket	46.0389	18.2228	1	515	Baranya	7632	Pécs	0	Csontváry utca 2	+3620-823-7515	info@spar.hu	http://www.spar.hu	10	2015-09-04 10:52:20
196	SPAR Szupermarket	46.0535	18.2839	1	516	Baranya	7761	Kozármisleny	0	Vadvirág utca 1	+3620-823-7516	info@spar.hu	http://www.spar.hu	95	2015-03-19 13:11:57
197	SPAR Szupermarket	45.9912	18.6939	1	518	Baranya	7700	Mohács	0	Kígyó utca 6	+3620-823-7518	info@spar.hu	http://www.spar.hu	5	2015-03-19 13:11:57
198	SPAR Szupermarket	46.7116	19.8465	1	531	Bács-Kiskun	6100	Kiskunfélegyháza	0	Wesselényi utca 1	+3620-823-7531	info@spar.hu	http://www.spar.hu	1	2015-03-19 13:11:57
199	SPAR Szupermarket	46.5245	18.9764	1	532	Bács-Kiskun	6300	Kalocsa	0	Búzapiac tér 11	+3620-823-7532	info@spar.hu	http://www.spar.hu	18	2015-06-01 18:09:10
200	SPAR Szupermarket	46.1831	18.9538	1	534	Bács-Kiskun	6500	Baja	0	Jelky András tér 4	+3620-823-7534	info@spar.hu	http://www.spar.hu	40	2015-03-19 13:11:57
201	SPAR Szupermarket	46.4935	19.737	1	535	Bács-Kiskun	6120	Kiskunmajsa	0	Csontos Károly utca 8.	+3620-823-7535	info@spar.hu	http://www.spar.hu	51	2015-03-20 10:35:13
202	SPAR Szupermarket	46.7224	19.8463	1	536	Bács-Kiskun	6100	Kiskunfélegyháza	0	Dr. Holló Lajos utca 74-76	+3620-823-7536	info@spar.hu	http://www.spar.hu	124	2015-03-20 10:36:06
203	SPAR Szupermarket	46.1947	18.958	1	537	Bács-Kiskun	6500	Baja	0	Bernhart Sándor utca 77	+3620-823-7537	info@spar.hu	http://www.spar.hu	54	2015-06-01 18:08:35
204	SPAR Szupermarket	46.5232	18.983	1	538	Bács-Kiskun	6300	Kalocsa	0	Szent István király út 84	+3620-823-7548	info@spar.hu	http://www.spar.hu	70	2015-03-19 13:11:57
205	SPAR Szupermarket	46.1967	18.2717	1	539	Baranya	7300	Komló	0	Alkotmány utca 45	+3620-823-7539	info@spar.hu	http://www.spar.hu	54	2015-03-19 13:11:57
206	SPAR Szupermarket	46.5264	19.2537	1	540	Bács-Kiskun	6237	Kecel	0	Vasút utca 14	+3620-823-7540	info@spar.hu	http://www.spar.hu	60	2015-03-19 13:11:57
208	SPAR Szupermarket	46.43	19.4802	1	553	Bács-Kiskun	6400	Kiskunhalas	0	Bethlen Gábor tér 1	+3620-823-7553	info@spar.hu	http://www.spar.hu	41	2015-06-01 18:08:11
209	SPAR Szupermarket	46.9192	19.6752	1	560	Bács-Kiskun	6000	Kecskemét	0	Március 15-e utca 5/a	+3620-823-7879	info@spar.hu	http://www.spar.hu	55	2015-03-19 13:11:57
210	SPAR Szupermarket	47.0322	19.5497	1	561	Bács-Kiskun	6050	Lajosmizse	0	Dózsa György út 20-22	+3620-823-7880	info@spar.hu	http://www.spar.hu	64	2015-03-19 13:11:57
211	SPAR Szupermarket	46.7115	19.8534	1	562	Bács-Kiskun	6100	Kiskunfélegyháza	0	Béke tér 3-4	+3620-823-7881	info@spar.hu	http://www.spar.hu	0	2015-03-19 13:11:57
212	SPAR Szupermarket	46.8068	19.0047	1	565	Bács-Kiskun	6320	Solt	0	Kecskeméti út 3/a	+3620-823-7911	info@spar.hu	http://www.spar.hu	69	2015-03-19 13:11:57
213	SPAR Szupermarket	46.4304	19.4745	1	566	Bács-Kiskun	6400	Kiskunhalas	0	Semmelweis tér 30	+3620-823-7912	info@spar.hu	http://www.spar.hu	57	2015-03-19 13:11:57
214	SPAR Szupermarket	46.0447	18.226	1	570	Baranya	7632	Pécs	0	Málomi út 5	+3620-823-7938	info@spar.hu	http://www.spar.hu	80	2015-03-19 13:11:57
215	SPAR Szupermarket	46.0649	18.1985	1	571	Baranya	7633	Pécs	0	Ybl Miklós utca 10	+3620-823-7939	info@spar.hu	http://www.spar.hu	0	2015-03-19 13:11:57
216	SPAR Szupermarket	45.8486	18.2388	1	572	Baranya	7815	Harkány	0	Siklósi utca 2365/2. hrsz.	+3620-823-7940	info@spar.hu	http://www.spar.hu	65	2015-03-20 10:36:44
217	SPAR Szupermarket	46.0484	17.8109	1	573	Baranya	7900	Szigetvár	0	József Attila utca 81/2	+3620-823-7961	info@spar.hu	http://www.spar.hu	98	2015-03-20 10:37:10
218	SPAR Szupermarket	46.0391	17.9923	1	574	Baranya	7940	Szentlőrinc	0	Pécsi utca 21/a	+3620-823-7962	info@spar.hu	http://www.spar.hu	75	2015-03-19 13:11:57
219	SPAR Szupermarket	46.6156	18.8441	1	575	Tolna	7030	Paks	0	Barátság útja 3	+3620-823-7963	info@spar.hu	http://www.spar.hu	31	2015-03-20 10:37:30
220	SPAR Szupermarket	46.3506	18.7022	1	576	Tolna	7100	Szekszárd	0	Széchenyi út 18-20	+3620-823-7964	info@spar.hu	http://www.spar.hu	0	2015-06-01 18:07:54
221	SPAR Szupermarket	46.4226	18.7826	1	577	Tolna	7130	Tolna	0	Deák utca 81	+3620-823-7965	info@spar.hu	http://www.spar.hu	23	2015-06-01 18:07:26
222	SPAR Szupermarket	46.1973	18.7262	1	578	Tolna	7140	Bátaszék	0	Bajai utca 3	+3620-823-7941	info@spar.hu	http://www.spar.hu	89	2015-03-19 13:11:57
223	SPAR Szupermarket	46.4146	20.3203	1	602	Csongrád	6800	Hódmezővásárhely	0	Andrássy út 8	+3620-823-7602	info@spar.hu	http://www.spar.hu	0	2015-03-19 13:11:57
224	SPAR Szupermarket	46.2454	20.159	1	607	Csongrád	6726	Szeged	0	Csanádi utca 7	+3620-823-7607	info@spar.hu	http://www.spar.hu	0	2015-03-19 13:11:57
225	SPAR Szupermarket	46.2677	20.1479	1	608	Csongrád	6724	Szeged	0	Sárosi utca 4	+3620-823-7608	info@spar.hu	http://www.spar.hu	0	2015-03-19 13:11:57
226	SPAR Szupermarket	46.243	20.1395	1	609	Csongrád	6725	Szeged	0	Szentháromság utca 68	+3620-823-7609	info@spar.hu	http://www.spar.hu	1	2015-03-19 13:11:57
227	SPAR Szupermarket	46.2617	20.1712	1	612	Csongrád	6723	Szeged	0	Tápai utca 50	+3620-823-7612	info@spar.hu	http://www.spar.hu	25	2015-03-19 13:11:57
228	SPAR Szupermarket	46.2666	20.1674	1	614	Csongrád	6723	Szeged	0	Csillag tér 6	+3620-823-7614	info@spar.hu	http://www.spar.hu	30	2015-03-19 13:11:57
229	City SPAR	46.253	20.1474	3	615	Csongrád	6720	Szeged	0	Széchenyi tér 15	+3620-823-7615	info@spar.hu	http://www.spar.hu	0	2015-03-19 13:11:57
230	SPAR Szupermarket	46.2574	20.1416	1	616	Csongrád	6724	Szeged	0	Mars tér 1-3	+3620-823-7616	info@spar.hu	http://www.spar.hu	0	2015-03-20 10:38:06
231	SPAR Szupermarket	46.2635	20.164	1	617	Csongrád	6723	Szeged	0	Szilléri sugárút 26-30.	+3620-823-7617	info@spar.hu	http://www.spar.hu	48	2015-03-20 10:38:24
232	SPAR Szupermarket	46.7714	21.1299	1	618	Békés	5630	Békés	0	Szarvasi utca 1	+3620-823-7618	info@spar.hu	http://www.spar.hu	24	2015-03-19 13:11:57
233	SPAR Szupermarket	46.2976	18.5322	1	619	Tolna	7150	Bonyhád	0	Széchenyi tér 5	+3620-823-7619	info@spar.hu	http://www.spar.hu	60	2015-09-04 10:58:40
234	SPAR Szupermarket	47.177	19.8008	1	620	Pest	2700	Cegléd	0	Kossuth Ferenc utca 29	+3620-823-7620	info@spar.hu	http://www.spar.hu	41	2015-03-19 13:11:57
235	SPAR Szupermarket	46.6771	21.0968	1	621	Békés	5600	Békéscsaba	0	Andrássy út 37-43	+3620-823-7621	info@spar.hu	http://www.spar.hu	200	2015-03-19 13:11:57
236	SPAR Szupermarket	47.1777	20.1916	1	622	Jász-Nagykun-Szolnok	5000	Szolnok	0	Ady Endre út 28/a	+3620-823-7622	info@spar.hu	http://www.spar.hu	120	2015-03-19 13:11:57
237	SPAR Szupermarket	47.1806	20.4181	1	623	Jász-Nagykun-Szolnok	5200	Törökszentmiklós	0	Kossuth Lajos utca 98-100	+3620-823-7623	info@spar.hu	http://www.spar.hu	76	2015-03-19 13:11:57
238	SPAR Szupermarket	46.9999	20.6295	1	624	Jász-Nagykun-Szolnok	5400	Mezőtúr	0	Dózsa György utca 2-4.	+3620-823-7624	info@spar.hu	http://www.spar.hu	46	2015-03-20 10:38:43
239	SPAR Szupermarket	46.8239	21.0281	1	625	Békés	5650	Mezőberény	0	Kossuth Lajos tér 2	+3620-823-7625	info@spar.hu	http://www.spar.hu	16	2015-03-19 13:11:57
240	SPAR Szupermarket	46.2192	20.4769	1	626	Csongrád	6900	Makó	0	Csanád vezér tér 31	+3620-823-7626	info@spar.hu	http://www.spar.hu	56	2015-03-19 13:11:57
241	SPAR Szupermarket	47.0155	21.1773	1	627	Békés	5520	Szeghalom	0	Ady Endre utca 10-12.	+3620-823-7627	info@spar.hu	http://www.spar.hu	46	2015-03-20 10:39:05
242	SPAR Szupermarket	47.1873	19.3199	1	631	Pest	2370	Dabas	0	Bartók Béla út 46/A	+3620-823-7631	info@spar.hu	http://www.spar.hu	78	2015-03-20 10:42:30
243	SPAR Szupermarket	46.8602	20.5562	1	632	Békés	5540	Szarvas	0	Szabadság út 47-49	+3620-823-7632	info@spar.hu	http://www.spar.hu	1	2015-03-19 13:11:57
244	SPAR Szupermarket	46.3763	18.1313	1	635	Tolna	7200	Dombóvár	0	Hunyadi tér 23.	+3620-823-7635	info@spar.hu	http://www.spar.hu	42	2015-09-28 11:16:05
245	SPAR Szupermarket	46.6334	18.281	1	637	Tolna	7090	Tamási	0	Garay utca 1-3	+3620-823-7637	info@spar.hu	http://www.spar.hu	56	2015-06-01 18:06:00
246	SPAR Szupermarket	47.8065	20.5615	1	641	Borsod-Abaúj-Zemplén	3400	Mezőkövesd	0	Egri út 1	+3620-823-7641	info@spar.hu	http://www.spar.hu	100	2015-03-19 13:11:57
247	SPAR Szupermarket	46.9313	20.0957	1	643	Bács-Kiskun	6060	Tiszakécske	0	Vízhányó János u. 2/a	+3620-823-7643	info@spar.hu	http://www.spar.hu	80	2015-03-20 10:43:06
248	SPAR Szupermarket	47.018	20.2858	1	644	Jász-Nagykun-Szolnok	5435	Martfű	0	Szolnoki út 146	+3620-823-8622	info@spar.hu	http://www.spar.hu	83	2015-03-19 13:11:57
249	SPAR Szupermarket	47.0375	19.7845	1	645	Pest	2750	Nagykőrös	0	Ceglédi út 14	+3620-823-7253	info@spar.hu	http://www.spar.hu	0	2015-03-19 13:11:57
250	SPAR Szupermarket	46.6813	21.0808	1	660	Békés	5600	Békéscsaba	0	Kazinczy utca 21-23	+3620-823-7942	info@spar.hu	http://www.spar.hu	59	2015-03-19 13:11:57
251	SPAR Szupermarket	46.5584	20.6692	1	661	Békés	5900	Orosháza	0	Széchenyi tér 8	+3620-823-7943	info@spar.hu	http://www.spar.hu	0	2015-06-02 16:16:07
252	SPAR Szupermarket	46.2518	20.1459	1	662	Csongrád	6720	Szeged	0	Kölcsey utca 11	+3620-823-7944	info@spar.hu	http://www.spar.hu	0	2015-06-01 18:05:24
253	SPAR Szupermarket	46.2605	20.1615	1	663	Csongrád	6721	Szeged	0	Római körút 21	+3620-823-7945	info@spar.hu	http://www.spar.hu	34	2015-03-20 10:43:22
255	SPAR Szupermarket	46.4746	19.9743	1	665	Csongrád	6760	Kistelek	0	Ifjúság tér 1/c	+3620-823-7947	info@spar.hu	http://www.spar.hu	61	2015-03-20 10:43:59
256	SPAR Szupermarket	47.1824	20.2056	1	667	Jász-Nagykun-Szolnok	5000	Szolnok	0	Városmajor út 34	+3620-823-7949	info@spar.hu	http://www.spar.hu	15	2015-03-19 13:11:57
257	SPAR Szupermarket	47.1786	20.196	1	668	Jász-Nagykun-Szolnok	5000	Szolnok	0	Boldog Sándor István körút 25/a	+3620-823-7950	info@spar.hu	http://www.spar.hu	0	2015-06-01 18:04:37
259	SPAR Szupermarket	47.1786	20.4088	1	670	Jász-Nagykun-Szolnok	5200	Törökszentmiklós	0	Kossuth Lajos utca 138-142	+3620-823-7952	info@spar.hu	http://www.spar.hu	60	2015-03-19 13:11:57
260	SPAR Szupermarket	47.3195	20.9218	1	671	Jász-Nagykun-Szolnok	5300	Karcag	0	Horváth Ferenc út 2-4	+3620-823-7953	info@spar.hu	http://www.spar.hu	35	2015-03-19 13:11:57
261	SPAR Szupermarket	47.2182	20.7519	1	672	Jász-Nagykun-Szolnok	5310	Kisújszállás	0	Deák Ferenc utca 13-17	+3620-823-7954	info@spar.hu	http://www.spar.hu	0	2015-03-19 13:11:57
262	SPAR Szupermarket	46.6841	21.0855	1	674	Békés	5600	Békéscsaba	0	Szarvasi út 15-17	+3620-823-9501	info@spar.hu	http://www.spar.hu	70	2015-03-19 13:11:57
263	SPAR Szupermarket	46.8377	16.8369	1	702	Zala	8900	Zalaegerszeg	0	Göcseji út 35	+3620-823-7702	info@spar.hu	http://www.spar.hu	22	2015-03-19 13:11:57
264	SPAR Szupermarket	46.9054	18.0515	1	705	Somogy	8600	Siófok	0	Szücs utca 3.	+3620-823-7705	info@spar.hu	http://www.spar.hu	42	2015-09-04 11:01:15
265	SPAR Partner	46.7498	17.5592	4	6970110	Somogy	8640	Fonyód	0	Ady Endre utca 9-11	+3620-823-7706	info@spar.hu	http://www.spar.hu	54	2015-07-13 12:17:13
266	SPAR Szupermarket	46.4585	16.9851	1	707	Zala	8800	Nagykanizsa	0	Kalmár utca 3.	+3620-823-7707	info@spar.hu	http://www.spar.hu	90	2015-09-28 11:16:27
267	SPAR Szupermarket	46.3662	17.7881	1	708	Somogy	7400	Kaposvár	0	Honvéd utca 57.	+3620-823-7708	info@spar.hu	http://www.spar.hu	18	2015-09-28 11:16:48
268	SPAR Szupermarket	45.9612	17.4669	1	709	Somogy	7570	Barcs	0	Erkel Ferenc utca 1/b	+3620-823-7709	info@spar.hu	http://www.spar.hu	155	2015-09-28 09:51:34
269	SPAR Szupermarket	46.2307	17.3613	1	711	Somogy	7500	Nagyatád	0	Korányi Sándor utca 21-23.	+3620-823-7711	info@spar.hu	http://www.spar.hu	61	2015-09-28 11:17:18
270	SPAR Szupermarket	46.3541	17.7925	1	712	Somogy	7400	Kaposvár	0	Petőfi tér 1-3.	+3620-823-7712	info@spar.hu	http://www.spar.hu	100	2015-09-28 11:17:38
271	SPAR Szupermarket	46.6248	16.5459	1	713	Zala	8960	Lenti	0	Kisfaludy utca 4	+3620-823-7713	info@spar.hu	http://www.spar.hu	55	2015-03-19 13:11:57
272	SPAR Szupermarket	46.8614	17.9038	1	714	Somogy	8622	Szántód	0	Siófoki út 3	+3620-823-7714	info@spar.hu	http://www.spar.hu	55	2015-03-19 13:11:57
273	SPAR Szupermarket	46.7877	17.6983	1	715	Somogy	8638	Balatonlelle	0	Rákóczi út 202-204	+3620-823-7715	info@spar.hu	http://www.spar.hu	38	2015-04-30 10:04:34
274	SPAR Szupermarket	46.9052	18.0492	1	760	Somogy	8600	Siófok	0	Fő utca 156-160	+3620-823-7955	info@spar.hu	http://www.spar.hu	0	2015-04-30 10:05:03
275	SPAR Szupermarket	46.776	17.6485	1	761	Somogy	8630	Balatonboglár	0	Dózsa György utca 53-59	+3620-823-7956	info@spar.hu	http://www.spar.hu	85	2015-04-30 10:05:29
276	SPAR Szupermarket	46.5927	17.4062	1	762	Somogy	8700	Marcali	0	Noszlopy Gáspár utca 18	+3620-823-7957	info@spar.hu	http://www.spar.hu	83	2015-03-19 13:11:57
277	SPAR Szupermarket	46.7744	17.252	1	763	Zala	8360	Keszthely	0	Zsidi út 17	+3620-823-7958	info@spar.hu	http://www.spar.hu	31	2015-06-01 18:01:57
278	SPAR Szupermarket	46.7775	17.1778	1	765	Zala	8394	Alsópáhok	0	Hévizi utca 18	+3620-823-7960	info@spar.hu	http://www.spar.hu	82	2015-04-30 10:05:56
279	SPAR Szupermarket	46.4333	16.7231	1	767	Zala	8868	Letenye	0	Kossuth Lajos utca 2	+3620-823-7883	info@spar.hu	http://www.spar.hu	79	2015-03-19 13:11:57
280	SPAR Szupermarket	46.8315	16.8272	1	768	Zala	8900	Zalaegerszeg	0	Becsali köz 2-6.	+3620-823-7884	info@spar.hu	http://www.spar.hu	68	2015-09-28 11:18:00
281	SPAR Szupermarket	46.8477	16.8465	1	769	Zala	8900	Zalaegerszeg	0	Batthyány Lajos utca 14.	+3620-823-7885	info@spar.hu	http://www.spar.hu	60	2015-09-28 11:18:33
283	SPAR Szupermarket	47.8887	20.3859	1	802	Heves	3300	Eger	0	Sas utca 1	+3620-823-7802	info@spar.hu	http://www.spar.hu	91	2015-03-19 13:11:57
284	SPAR Szupermarket	47.931	21.0337	1	803	Borsod-Abaúj-Zemplén	3580	Tiszaújváros	0	Szent István út 29/a	+3620-823-7803	info@spar.hu	http://www.spar.hu	4	2015-03-20 10:45:33
285	SPAR Szupermarket	47.7886	19.9371	1	804	Heves	3200	Gyöngyös	0	Dobó István utca 5	+3620-823-7804	info@spar.hu	http://www.spar.hu	102	2015-03-19 13:11:57
286	SPAR Szupermarket	48.0849	20.7752	1	805	Borsod-Abaúj-Zemplén	3529	Miskolc	0	Fényi Gyula tér -	+3620-823-7805	info@spar.hu	http://www.spar.hu	28	2015-03-19 13:11:57
287	SPAR Szupermarket	48.1019	19.8053	1	807	Nógrád	3100	Salgótarján	0	Bem utca 14-16	+3620-823-7807	info@spar.hu	http://www.spar.hu	96	2015-03-20 10:45:55
288	SPAR Szupermarket	48.1602	21.2069	1	808	Borsod-Abaúj-Zemplén	3900	Szerencs	0	Gyár út 2	+3620-823-7808	info@spar.hu	http://www.spar.hu	35	2015-03-20 10:46:09
289	SPAR Szupermarket	48.2466	20.6165	1	809	Borsod-Abaúj-Zemplén	3700	Kazincbarcika	0	Egressy Béni út 1/a	+3620-823-7809	info@spar.hu	http://www.spar.hu	96	2015-03-19 13:11:57
290	SPAR Szupermarket	48.0821	19.2976	1	810	Nógrád	2660	Balassagyarmat	0	Mikszáth Kálmán utca 14	+3620-823-7810	info@spar.hu	http://www.spar.hu	40	2015-03-19 13:11:57
291	SPAR Szupermarket	47.6213	20.746	1	811	Jász-Nagykun-Szolnok	5350	Tiszafüred	0	Ady Endre utca 14	+3620-823-7811	info@spar.hu	http://www.spar.hu	44	2015-03-19 13:11:57
292	SPAR Szupermarket	47.9329	21.0469	1	812	Borsod-Abaúj-Zemplén	3580	Tiszaújváros	0	Lévai József utca 2	+3620-823-7812	info@spar.hu	http://www.spar.hu	80	2015-03-19 13:11:57
293	SPAR Szupermarket	48.1305	19.813	1	814	Nógrád	3100	Salgótarján	0	Füleki út 203	+3620-823-7814	info@spar.hu	http://www.spar.hu	130	2015-03-19 13:11:57
294	SPAR Szupermarket	47.5931	20.2816	1	817	Heves	3360	Heves	0	Fő út 48	+3620-823-7817	info@spar.hu	http://www.spar.hu	70	2015-03-20 10:46:26
295	SPAR Szupermarket	48.2521	20.6292	1	820	Borsod-Abaúj-Zemplén	3700	Kazincbarcika	0	Mátyás király út 58	+3620-823-8180	info@spar.hu	http://www.spar.hu	71	2015-06-01 17:58:56
296	SPAR Szupermarket	47.8128	20.5798	1	860	Borsod-Abaúj-Zemplén	3400	Mezőkövesd	0	Mátyás király út 199	+3620-823-7886	info@spar.hu	http://www.spar.hu	30	2015-06-01 17:58:18
297	SPAR Szupermarket	48.0874	20.7738	1	861	Borsod-Abaúj-Zemplén	3524	Miskolc	0	Klapka György utca 9-11	+3620-823-7887	info@spar.hu	http://www.spar.hu	0	2015-03-19 13:11:57
298	SPAR Szupermarket	48.1028	20.781	1	862	Borsod-Abaúj-Zemplén	3525	Miskolc	0	Széchenyi István út 7	+3620-823-7888	info@spar.hu	http://www.spar.hu	0	2015-03-19 13:11:57
